36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:46.00	(0.000490565)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:47.00	(0.229442)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:48.00	(1.19809)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:49.00	(2.59284)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:50.00	(3.19375)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:51.00	(4.19506)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:52.00	(5.19663)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:53.00	(6.20808)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:54.00	(7.6101)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:55.00	(8.21096)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:56.00	(9.22242)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:57.00	(10.2239)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:58.00	(11.2253)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:58:59.00	(12.5771)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:00.00	(13.2106)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:01.00	(14.1896)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:02.00	(15.201)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:03.00	(16.2125)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:04.00	(17.6144)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:05.00	(18.2252)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:06.00	(19.1968)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:07.00	(20.2082)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:08.00	(21.2197)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:09.00	(22.5816)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:10.00	(23.1924)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:11.00	(24.204)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:12.00	(25.2254)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:13.00	(26.2269)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:14.00	(27.5888)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:15.00	(28.1997)
Set OT:  18:58:10.00	(28.7004)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:16.00	(29.2112)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:17.00	(30.2259)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:18.00	(31.1837)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:19.00	(32.586)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:20.00	(33.1869)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:21.00	(34.1983)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:22.00	(35.1998)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:23.00	(36.2313)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:24.00	(37.5932)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:25.00	(38.1941)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:26.00	(39.2055)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:27.00	(40.207)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:28.00	(41.2284)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:29.00	(42.5904)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:30.00	(43.1813)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:31.00	(44.1971)
36607625.417438	52033060.490585	30.622025	96.337353	0.000000	0.000000	 23:59:32.00	(45.2142)
